id,nome,regiao,umidade,velocidade_vento,temperatura,nivel_fumaca,nivel_risco,data_medicao,latitude,longitude,estado
41239,Foco #41239,Mata Atlântica,53,6.5,43.7,98,alto,2025-03-10 23:52:00+00,-163756,-4075816,MINAS GERAIS
41240,Foco #41240,Mata Atlântica,33,15.9,33.8,98,medio,2025-03-10 23:52:00+00,-1851017,-4204163,MINAS GERAIS
41241,Foco #41241,Cerrado,57,20.2,42.2,65,critico,2025-03-10 23:52:00+00,-1188562,-4498743,BAHIA
41242,Foco #41242,Cerrado,39,12.7,33.8,62,alto,2025-03-10 23:52:00+00,-1491916,-4687238,GOIÁS
41243,Foco #41243,Cerrado,44,23.7,31.6,92,baixo,2025-03-10 23:52:00+00,-1179891,-4502689,BAHIA
41244,Foco #41244,Cerrado,36,25,39,47,critico,2025-03-10 23:52:00+00,-1191932,-463712,TOCANTINS
41245,Foco #41245,Cerrado,31,7.5,42.4,96,critico,2025-03-10 23:52:00+00,-1313847,-4785305,TOCANTINS
41246,Foco #41246,Cerrado,51,9.9,37.7,77,medio,2025-03-10 23:52:00+00,-1400211,-4818712,GOIÁS
41247,Foco #41247,Cerrado,54,23.1,40.8,31,alto,2025-03-10 23:52:00+00,-1330041,-4760269,GOIÁS
41248,Foco #41248,Cerrado,20,21.9,36,53,baixo,2025-03-10 23:52:00+00,-1331449,-4814192,GOIÁS
41249,Foco #41249,Mata Atlântica,60,11.8,33.6,84,medio,2025-03-10 23:52:00+00,-1823044,-4269704,MINAS GERAIS
41250,Foco #41250,Cerrado,48,25,42.2,47,baixo,2025-03-10 23:52:00+00,-13141,-4781665,TOCANTINS
41251,Foco #41251,Cerrado,26,15.9,38.4,34,baixo,2025-03-10 23:52:00+00,-1423111,-4605991,BAHIA
41252,Foco #41252,Cerrado,25,21,31.6,30,alto,2025-03-10 23:52:00+00,-1202857,-452038,BAHIA
41253,Foco #41253,Cerrado,44,23.4,32.4,36,critico,2025-03-10 23:52:00+00,-1357087,-481767,GOIÁS
41254,Foco #41254,Cerrado,34,21.1,41,100,alto,2025-03-10 23:52:00+00,-1193409,-4637076,TOCANTINS
41255,Foco #41255,Cerrado,23,9.2,34,45,medio,2025-03-10 23:52:00+00,-1287397,-4463385,BAHIA
41256,Foco #41256,Cerrado,58,17.1,38.8,71,medio,2025-03-10 23:52:00+00,-1144919,-4515639,BAHIA
41257,Foco #41257,Cerrado,33,17.1,36.1,85,baixo,2025-03-10 23:52:00+00,-1332812,-4814714,GOIÁS
41258,Foco #41258,Cerrado,59,19.9,42.4,67,medio,2025-03-10 23:52:00+00,-1142209,-4348496,BAHIA
41259,Foco #41259,Cerrado,52,12.9,39.4,33,baixo,2025-03-10 23:52:00+00,-1283154,-4380831,BAHIA
41260,Foco #41260,Caatinga,35,13.4,42.8,60,medio,2025-03-10 23:52:00+00,-1106047,-4093499,BAHIA
41261,Foco #41261,Cerrado,22,21.8,40.8,32,critico,2025-03-10 23:52:00+00,-1144664,-4513438,BAHIA
41262,Foco #41262,Cerrado,46,14.7,30.5,55,critico,2025-03-10 23:52:00+00,-1567067,-4451032,MINAS GERAIS
41263,Foco #41263,Cerrado,59,5.8,30.4,52,alto,2025-03-10 23:52:00+00,-1149536,-4499495,BAHIA
41264,Foco #41264,Cerrado,30,15,41.6,56,baixo,2025-03-10 23:52:00+00,-1553172,-4682959,MINAS GERAIS
41265,Foco #41265,Cerrado,53,12.4,38.9,88,alto,2025-03-10 23:52:00+00,-1320732,-4780854,TOCANTINS
41266,Foco #41266,Cerrado,38,23.7,35.3,55,medio,2025-03-10 23:52:00+00,-1190152,-4634502,TOCANTINS
41267,Foco #41267,Cerrado,27,24.8,31.3,49,critico,2025-03-10 23:52:00+00,-1192075,-4636612,TOCANTINS
41268,Foco #41268,Cerrado,26,6.9,33.8,73,critico,2025-03-10 23:52:00+00,-1143547,-4349912,BAHIA
41269,Foco #41269,Cerrado,36,20.1,38.2,50,medio,2025-03-10 23:52:00+00,-1591778,-4333439,MINAS GERAIS
41270,Foco #41270,Cerrado,50,16.7,43.3,78,alto,2025-03-10 23:52:00+00,-1571728,-4627576,MINAS GERAIS
41271,Foco #41271,Cerrado,59,14.5,38.6,93,critico,2025-03-10 23:52:00+00,-1188666,-4634428,TOCANTINS
41272,Foco #41272,Cerrado,58,7.2,31.9,88,critico,2025-03-10 23:52:00+00,-1394346,-4815445,GOIÁS
41273,Foco #41273,Cerrado,31,10.8,32.2,65,critico,2025-03-10 23:52:00+00,-157203,-4628086,MINAS GERAIS
41274,Foco #41274,Cerrado,59,14.9,31.7,92,baixo,2025-03-10 23:52:00+00,-121169,-4344883,BAHIA
41275,Foco #41275,Cerrado,59,11.7,37.7,44,critico,2025-03-10 23:52:00+00,-1190613,-4636781,TOCANTINS
41276,Foco #41276,Cerrado,54,18.4,34.6,85,medio,2025-03-10 23:52:00+00,-1795744,-4425523,MINAS GERAIS
41277,Foco #41277,Cerrado,50,14.6,44.4,40,alto,2025-03-10 23:52:00+00,-1339464,-4755388,GOIÁS
41278,Foco #41278,Caatinga,26,6.6,35.5,34,baixo,2025-03-10 23:52:00+00,-1295352,-4242904,BAHIA
41279,Foco #41279,Cerrado,24,18.3,35.6,65,critico,2025-03-10 23:52:00+00,-1392898,-4815114,GOIÁS
41280,Foco #41280,Cerrado,55,18,44.9,51,critico,2025-03-10 23:52:00+00,-1358792,-4817393,GOIÁS
41281,Foco #41281,Cerrado,59,23.8,41.6,36,critico,2025-03-10 23:52:00+00,-1210368,-4343676,BAHIA
41282,Foco #41282,Cerrado,24,7.7,34.4,47,alto,2025-03-10 23:52:00+00,-1708274,-4337739,MINAS GERAIS
41283,Foco #41283,Cerrado,36,20.5,41.1,71,baixo,2025-03-10 23:52:00+00,-1419283,-4612923,GOIÁS
41284,Foco #41284,Cerrado,56,23.1,35.8,77,alto,2025-03-10 23:52:00+00,-1149786,-4501684,BAHIA
41285,Foco #41285,Cerrado,42,15.9,41.5,60,critico,2025-03-10 23:52:00+00,-1795419,-4427153,MINAS GERAIS
41286,Foco #41286,Cerrado,20,19.3,40.1,33,alto,2025-03-10 23:52:00+00,-1332381,-481073,GOIÁS
41287,Foco #41287,Cerrado,34,25,35.9,43,alto,2025-03-10 23:52:00+00,-1572035,-4630751,MINAS GERAIS
41288,Foco #41288,Cerrado,53,12.3,37.1,45,baixo,2025-03-10 23:52:00+00,-1708497,-4623438,MINAS GERAIS
41289,Foco #41289,Cerrado,22,7.4,38.3,87,alto,2025-03-10 23:52:00+00,-1320142,-4781285,TOCANTINS
41290,Foco #41290,Cerrado,29,21.2,33.9,81,alto,2025-03-10 23:52:00+00,-118726,-4498944,BAHIA
41291,Foco #41291,Caatinga,47,16.1,44.6,48,baixo,2025-03-10 23:52:00+00,-1449416,-4128324,BAHIA
41292,Foco #41292,Cerrado,41,20.7,36.8,35,critico,2025-03-10 23:52:00+00,-1393042,-4819643,GOIÁS
41293,Foco #41293,Cerrado,27,14,42.6,86,alto,2025-03-10 23:52:00+00,-17088,-462668,MINAS GERAIS
41294,Foco #41294,Cerrado,52,23.5,35.8,58,baixo,2025-03-10 23:52:00+00,-1316205,-4464485,BAHIA
41295,Foco #41295,Cerrado,56,23.5,42.5,39,baixo,2025-03-10 23:52:00+00,-1147194,-4351065,BAHIA
41296,Foco #41296,Cerrado,48,11.6,34.8,69,critico,2025-03-10 23:52:00+00,-1340386,-437016,BAHIA
41297,Foco #41297,Cerrado,33,5.5,34.5,44,baixo,2025-03-10 23:52:00+00,-1708057,-433574,MINAS GERAIS
41298,Foco #41298,Cerrado,36,19.2,32.9,63,alto,2025-03-10 23:52:00+00,-1392626,-4815612,GOIÁS
41299,Foco #41299,Cerrado,50,9.4,44.5,93,baixo,2025-03-10 23:52:00+00,-1708935,-462403,MINAS GERAIS
41300,Foco #41300,Cerrado,40,12.6,33.4,66,alto,2025-03-10 23:52:00+00,-1493451,-4686584,GOIÁS
41301,Foco #41301,Cerrado,49,11.7,43.7,94,medio,2025-03-10 23:52:00+00,-1635836,-4341925,MINAS GERAIS
41302,Foco #41302,Cerrado,33,5.5,35.2,52,medio,2025-03-10 23:52:00+00,-142346,-4608363,GOIÁS
41303,Foco #41303,Cerrado,59,13.1,34.6,78,medio,2025-03-10 23:52:00+00,-1706812,-4335863,MINAS GERAIS
41304,Foco #41304,Caatinga,54,11,44.5,98,alto,2025-03-10 23:54:00+00,-442535,-407656,CEARÁ
41305,Foco #41305,Cerrado,42,8.3,37.4,98,alto,2025-03-10 23:54:00+00,-1052601,-4450581,PIAUÍ
41306,Foco #41306,Cerrado,53,5.6,44.1,68,alto,2025-03-10 23:54:00+00,-624871,-4534773,MARANHÃO
41307,Foco #41307,Caatinga,21,6.6,41.3,81,critico,2025-03-10 23:54:00+00,-664994,-4280817,PIAUÍ
41308,Foco #41308,Amazônia,43,9.4,44.6,89,alto,2025-03-10 23:54:00+00,-458917,-4703193,MARANHÃO
41309,Foco #41309,Mata Atlântica,44,8.8,38.8,83,critico,2025-03-10 23:54:00+00,-676153,-3498195,PARAÍBA
41310,Foco #41310,Caatinga,31,22.7,43.1,67,critico,2025-03-10 23:54:00+00,-583192,-4287759,PIAUÍ
41311,Foco #41311,Caatinga,56,16.1,36.6,62,alto,2025-03-10 23:54:00+00,-580234,-427291,PIAUÍ
41312,Foco #41312,Cerrado,37,5.3,30.7,50,alto,2025-03-10 23:54:00+00,-1149396,-4675466,TOCANTINS
41313,Foco #41313,Caatinga,49,5.7,34.4,73,alto,2025-03-10 23:54:00+00,-779893,-4253875,PIAUÍ
41314,Foco #41314,Cerrado,30,6.9,37.8,64,medio,2025-03-10 23:54:00+00,-822985,-4681373,TOCANTINS
41315,Foco #41315,Cerrado,33,20.8,33.5,80,alto,2025-03-10 23:54:00+00,-764554,-467768,MARANHÃO
41316,Foco #41316,Amazônia,22,20.3,31.8,64,baixo,2025-03-10 23:54:00+00,-459216,-4705459,MARANHÃO
41317,Foco #41317,Cerrado,55,9.7,44.5,81,medio,2025-03-10 23:54:00+00,-633768,-4344698,MARANHÃO
41318,Foco #41318,Cerrado,20,18.5,34,60,baixo,2025-03-10 23:54:00+00,-383503,-4454819,MARANHÃO
41319,Foco #41319,Cerrado,49,12.5,39,54,alto,2025-03-10 23:54:00+00,-672958,-4414426,MARANHÃO
41320,Foco #41320,Mata Atlântica,34,8.5,30.9,50,critico,2025-03-10 23:54:00+00,-952251,-3577113,ALAGOAS
41321,Foco #41321,Caatinga,52,8.7,35.3,52,medio,2025-03-10 23:54:00+00,-585596,-4221231,PIAUÍ
41322,Foco #41322,Cerrado,20,6,42.4,76,alto,2025-03-10 23:54:00+00,-595536,-4349639,MARANHÃO
41323,Foco #41323,Cerrado,34,10.4,42.2,80,alto,2025-03-10 23:54:00+00,-885118,-4683194,MARANHÃO
41324,Foco #41324,Cerrado,22,10.8,40,75,alto,2025-03-10 23:54:00+00,-520363,-4507998,MARANHÃO
41325,Foco #41325,Amazônia,54,14.3,44.7,77,alto,2025-03-10 23:54:00+00,-895758,-4868745,TOCANTINS
41326,Foco #41326,Caatinga,44,21.3,31.5,51,alto,2025-03-10 23:54:00+00,-754631,-424012,PIAUÍ
41327,Foco #41327,Cerrado,23,8.8,40.9,98,baixo,2025-03-10 23:54:00+00,-823765,-4679265,TOCANTINS
41328,Foco #41328,Cerrado,49,18.5,32.1,95,alto,2025-03-10 23:54:00+00,-452593,-4558213,MARANHÃO
41329,Foco #41329,Caatinga,35,8.3,34.4,61,alto,2025-03-10 23:54:00+00,-780752,-4252569,PIAUÍ
41330,Foco #41330,Cerrado,42,20.8,33.1,86,critico,2025-03-10 23:54:00+00,-786481,-481853,TOCANTINS
41331,Foco #41331,Cerrado,47,17.4,35.7,45,medio,2025-03-10 23:54:00+00,-617484,-4428876,MARANHÃO
41332,Foco #41332,Cerrado,54,8.5,42.6,73,critico,2025-03-10 23:54:00+00,-646658,-4459083,MARANHÃO
41333,Foco #41333,Cerrado,30,18.3,39.4,96,medio,2025-03-10 23:54:00+00,-68789,-4450653,MARANHÃO
41334,Foco #41334,Cerrado,32,6.6,34.1,57,critico,2025-03-10 23:54:00+00,-619867,-4464468,MARANHÃO
41335,Foco #41335,Cerrado,34,5.4,36.4,31,baixo,2025-03-10 23:54:00+00,-99014,-4595123,MARANHÃO
41336,Foco #41336,Cerrado,23,22.4,39.9,62,critico,2025-03-10 23:54:00+00,-871718,-479903,TOCANTINS
41337,Foco #41337,Cerrado,27,8.2,35.5,55,alto,2025-03-10 23:54:00+00,-820708,-4582502,MARANHÃO
41338,Foco #41338,Caatinga,46,15,39,48,baixo,2025-03-10 23:54:00+00,-777791,-4260788,PIAUÍ
41339,Foco #41339,Caatinga,43,9,33.7,96,alto,2025-03-10 23:54:00+00,-546957,-4276452,PIAUÍ
41340,Foco #41340,Cerrado,54,22.2,42.5,36,medio,2025-03-10 23:54:00+00,-508809,-4304485,MARANHÃO
41341,Foco #41341,Cerrado,57,14.6,36.1,95,medio,2025-03-10 23:54:00+00,-520136,-4506339,MARANHÃO
41342,Foco #41342,Cerrado,27,8.9,43.9,45,medio,2025-03-10 23:54:00+00,-345191,-4334209,MARANHÃO
41343,Foco #41343,Cerrado,57,9.2,38.1,96,critico,2025-03-10 23:54:00+00,-469927,-4560015,MARANHÃO
41344,Foco #41344,Cerrado,25,21.2,32.7,79,medio,2025-03-10 23:54:00+00,-1150638,-4673073,TOCANTINS
41345,Foco #41345,Cerrado,28,10.8,32.3,87,alto,2025-03-10 23:54:00+00,-587454,-4427283,MARANHÃO
41346,Foco #41346,Cerrado,24,8.2,41.4,85,critico,2025-03-10 23:54:00+00,-910998,-4438998,PIAUÍ
41347,Foco #41347,Cerrado,50,15.8,44.7,98,alto,2025-03-10 23:54:00+00,-1002301,-4402124,PIAUÍ
41348,Foco #41348,Caatinga,22,22.9,30.9,79,baixo,2025-03-10 23:54:00+00,-582278,-4288469,PIAUÍ
41349,Foco #41349,Amazônia,49,15.5,44.9,56,medio,2025-03-10 23:54:00+00,-896279,-4868153,TOCANTINS
41350,Foco #41350,Cerrado,31,7.3,32.1,56,baixo,2025-03-10 23:54:00+00,-548764,-4343404,MARANHÃO
41351,Foco #41351,Caatinga,34,10.5,42.8,57,medio,2025-03-10 23:54:00+00,-591936,-4090542,PIAUÍ
41352,Foco #41352,Caatinga,43,11.1,34.2,55,baixo,2025-03-10 23:54:00+00,-77678,-4260941,PIAUÍ
41353,Foco #41353,Cerrado,43,9,34,68,medio,2025-03-10 23:54:00+00,-52447,-4556534,MARANHÃO
41354,Foco #41354,Caatinga,38,15.5,35.3,75,medio,2025-03-10 23:54:00+00,-567839,-4272391,PIAUÍ
41355,Foco #41355,Cerrado,30,13,43,74,alto,2025-03-10 23:54:00+00,-400542,-4327732,MARANHÃO
41356,Foco #41356,Cerrado,35,13.5,39.7,38,medio,2025-03-10 23:54:00+00,-533153,-4334759,MARANHÃO
41357,Foco #41357,Caatinga,30,19.2,42.3,87,baixo,2025-03-10 23:54:00+00,-547106,-4277577,PIAUÍ
41358,Foco #41358,Caatinga,41,7.4,42.2,72,critico,2025-03-10 23:54:00+00,-607157,-4252532,PIAUÍ
41359,Foco #41359,Cerrado,47,12.4,32.4,82,medio,2025-03-10 23:54:00+00,-491445,-4482156,MARANHÃO
41360,Foco #41360,Caatinga,49,11.8,34.3,72,critico,2025-03-10 23:54:00+00,-752631,-3799905,PARAÍBA
41361,Foco #41361,Amazônia,38,14.9,30,93,baixo,2025-03-10 23:54:00+00,-46744,-4569447,MARANHÃO
41362,Foco #41362,Caatinga,60,12.2,39.1,90,critico,2025-03-10 23:54:00+00,-775685,-4252634,PIAUÍ
41363,Foco #41363,Caatinga,58,20.3,44.2,41,critico,2025-03-10 23:54:00+00,-4666,-4150964,PIAUÍ
41364,Foco #41364,Cerrado,33,6.7,39,96,medio,2025-03-10 23:54:00+00,-572137,-4424601,MARANHÃO
41365,Foco #41365,Caatinga,47,23.9,34.4,71,critico,2025-03-10 23:54:00+00,-966747,-4292792,BAHIA
41366,Foco #41366,Caatinga,45,15.1,41.1,78,critico,2025-03-10 23:54:00+00,-666005,-4280677,PIAUÍ
41367,Foco #41367,Caatinga,23,14.5,42.4,88,baixo,2025-03-10 23:54:00+00,-606025,-4251539,PIAUÍ
41368,Foco #41368,Cerrado,25,23.9,40.9,81,alto,2025-03-10 23:54:00+00,-547184,-4316087,MARANHÃO
41369,Foco #41369,Caatinga,58,18.8,42.9,52,medio,2025-03-10 23:54:00+00,-886944,-4086998,PERNAMBUCO
41370,Foco #41370,Cerrado,23,15.4,31.3,94,critico,2025-03-10 23:54:00+00,-470539,-456118,MARANHÃO
41371,Foco #41371,Cerrado,47,11.2,38.2,31,baixo,2025-03-10 23:54:00+00,-534998,-4369933,MARANHÃO
41372,Foco #41372,Cerrado,21,14,39,47,alto,2025-03-10 23:54:00+00,-624195,-4536021,MARANHÃO
41373,Foco #41373,Cerrado,49,11.8,44,78,medio,2025-03-10 23:54:00+00,-1089044,-4782577,TOCANTINS
41374,Foco #41374,Caatinga,29,19.1,44,65,medio,2025-03-10 23:54:00+00,-394433,-3901669,CEARÁ
41375,Foco #41375,Caatinga,60,17,36.7,37,alto,2025-03-10 23:54:00+00,-788851,-4089364,PIAUÍ
41376,Foco #41376,Cerrado,45,10.4,37.6,66,baixo,2025-03-10 23:54:00+00,-629424,-4467527,MARANHÃO
41377,Foco #41377,Cerrado,44,12.7,36.7,38,alto,2025-03-10 23:54:00+00,-822679,-4678754,TOCANTINS
41378,Foco #41378,Caatinga,33,7.1,44,50,alto,2025-03-10 23:54:00+00,-705481,-4277777,PIAUÍ
41379,Foco #41379,Cerrado,34,24.8,34.5,99,alto,2025-03-10 23:54:00+00,-495731,-4505779,MARANHÃO
41380,Foco #41380,Caatinga,41,17.7,35.3,39,baixo,2025-03-10 23:54:00+00,-77211,-425672,PIAUÍ
41381,Foco #41381,Caatinga,24,23.2,40.4,92,critico,2025-03-10 23:54:00+00,-780033,-4254439,PIAUÍ
41382,Foco #41382,Cerrado,51,7.4,32.2,88,medio,2025-03-10 23:54:00+00,-659985,-4384518,MARANHÃO
41383,Foco #41383,Cerrado,58,11.4,33.7,99,alto,2025-03-10 23:54:00+00,-621926,-4427766,MARANHÃO
41384,Foco #41384,Cerrado,25,16.3,34.1,90,critico,2025-03-10 23:54:00+00,-655692,-4310308,MARANHÃO
41385,Foco #41385,Amazônia,46,8.2,32.2,88,alto,2025-03-10 23:54:00+00,-467205,-4567656,MARANHÃO
41386,Foco #41386,Caatinga,57,9.8,38.6,62,baixo,2025-03-10 23:54:00+00,-431217,-3928273,CEARÁ
41387,Foco #41387,Cerrado,32,19.8,37.5,30,medio,2025-03-10 23:54:00+00,-494556,-4505921,MARANHÃO
41388,Foco #41388,Amazônia,32,21.8,36.4,42,critico,2025-03-10 23:54:00+00,-537316,-4722086,MARANHÃO
41389,Foco #41389,Cerrado,32,14.6,43.9,80,alto,2025-03-10 23:54:00+00,-1053508,-4451092,PIAUÍ
41390,Foco #41390,Amazônia,21,12.4,32.2,71,medio,2025-03-10 23:54:00+00,-431888,-4810015,PARÁ
41391,Foco #41391,Cerrado,33,11.1,39.9,73,baixo,2025-03-10 23:54:00+00,-573461,-445156,MARANHÃO
41392,Foco #41392,Cerrado,45,14.2,32,78,critico,2025-03-10 23:54:00+00,-820386,-45.82,MARANHÃO
41393,Foco #41393,Caatinga,27,21.8,31.9,68,medio,2025-03-10 23:54:00+00,-566006,-427379,PIAUÍ
41394,Foco #41394,Cerrado,49,20.1,36.2,100,alto,2025-03-10 23:54:00+00,-494768,-4507546,MARANHÃO
41395,Foco #41395,Caatinga,52,16.3,36,82,critico,2025-03-10 23:54:00+00,-771079,-425629,PIAUÍ
41396,Foco #41396,Cerrado,54,15.1,37.9,96,medio,2025-03-10 23:54:00+00,-62305,-4427615,MARANHÃO
41397,Foco #41397,Caatinga,27,22.5,38.9,92,baixo,2025-03-10 23:54:00+00,-526166,-3926996,CEARÁ
41398,Foco #41398,Caatinga,46,7.1,30.9,86,baixo,2025-03-10 23:54:00+00,-912171,-4013701,BAHIA
41399,Foco #41399,Cerrado,33,23.1,34.3,80,baixo,2025-03-10 23:54:00+00,-613119,-4593558,MARANHÃO
41400,Foco #41400,Cerrado,58,12.2,43.9,38,critico,2025-03-10 23:54:00+00,-674324,-4460202,MARANHÃO
41401,Foco #41401,Caatinga,36,22.1,43.7,44,medio,2025-03-10 23:54:00+00,-774595,-4260013,PIAUÍ
41402,Foco #41402,Cerrado,59,12.9,41.3,45,alto,2025-03-10 23:54:00+00,-63641,-4389402,MARANHÃO
41403,Foco #41403,Cerrado,48,6.7,42.2,99,critico,2025-03-10 23:54:00+00,-613481,-448572,MARANHÃO
41404,Foco #41404,Cerrado,47,20.6,41.5,88,baixo,2025-03-10 23:54:00+00,-530005,-4310572,MARANHÃO
41405,Foco #41405,Cerrado,36,10.6,33.8,84,alto,2025-03-10 23:54:00+00,-400702,-4328902,MARANHÃO
41406,Foco #41406,Cerrado,25,19.7,31.5,87,baixo,2025-03-10 23:54:00+00,-617444,-439324,MARANHÃO
41407,Foco #41407,Cerrado,30,22.5,33,50,critico,2025-03-10 23:54:00+00,-839317,-470549,TOCANTINS
41408,Foco #41408,Caatinga,27,9.4,30,83,medio,2025-03-10 23:54:00+00,-580072,-4272354,PIAUÍ
41409,Foco #41409,Cerrado,39,13.3,40.6,74,critico,2025-03-10 23:54:00+00,-383691,-4456257,MARANHÃO
41410,Foco #41410,Cerrado,34,25,37.1,68,critico,2025-03-10 23:54:00+00,-383409,-4455408,MARANHÃO
41411,Foco #41411,Cerrado,34,7,34.5,87,medio,2025-03-10 23:54:00+00,-519854,-4507468,MARANHÃO
41412,Foco #41412,Cerrado,58,15.2,33.8,76,critico,2025-03-10 23:54:00+00,-571941,-4423155,MARANHÃO
41413,Foco #41413,Cerrado,51,9.3,42.9,85,medio,2025-03-10 23:54:00+00,-598519,-4347907,MARANHÃO
41414,Foco #41414,Amazônia,42,21.3,40.1,30,alto,2025-03-10 23:54:00+00,-425456,-4855314,PARÁ
41415,Foco #41415,Amazônia,42,22.8,41.6,82,baixo,2025-03-10 23:54:00+00,-431516,-4807259,PARÁ
41416,Foco #41416,Caatinga,58,16.6,36.9,54,alto,2025-03-10 23:54:00+00,-965852,-4294277,BAHIA
41417,Foco #41417,Caatinga,36,20.6,39.7,33,critico,2025-03-10 23:54:00+00,-593612,-4289312,PIAUÍ
41418,Foco #41418,Cerrado,27,21.7,36.2,100,critico,2025-03-10 23:54:00+00,-46119,-4315239,MARANHÃO
41419,Foco #41419,Cerrado,41,21.1,40.8,75,baixo,2025-03-10 23:54:00+00,-100157,-4402784,PIAUÍ
41420,Foco #41420,Cerrado,56,19,42.3,45,medio,2025-03-10 23:54:00+00,-596591,-4349504,MARANHÃO
41421,Foco #41421,Caatinga,52,10.9,39.6,46,alto,2025-03-10 23:54:00+00,-990982,-4374834,PIAUÍ
41422,Foco #41422,Caatinga,46,17.6,32.4,90,alto,2025-03-10 23:54:00+00,-526043,-3926114,CEARÁ
41423,Foco #41423,Caatinga,29,10.6,39.5,94,critico,2025-03-10 23:54:00+00,-77662,-425973,PIAUÍ
41424,Foco #41424,Cerrado,23,19.4,31.3,97,medio,2025-03-10 23:54:00+00,-599213,-4348483,MARANHÃO
41425,Foco #41425,Caatinga,44,13.4,32.2,31,alto,2025-03-10 23:54:00+00,-580227,-4273491,PIAUÍ
41426,Foco #41426,Caatinga,55,24.7,30.3,51,critico,2025-03-10 23:54:00+00,-861857,-405009,PERNAMBUCO
41427,Foco #41427,Cerrado,22,16.4,34.1,93,medio,2025-03-10 23:54:00+00,-579486,-4436409,MARANHÃO
41428,Foco #41428,Cerrado,51,16.5,34.6,55,alto,2025-03-10 23:54:00+00,-1028319,-4435553,PIAUÍ
41429,Foco #41429,Cerrado,34,22.8,33.3,34,medio,2025-03-10 23:54:00+00,-822341,-4679469,TOCANTINS
41430,Foco #41430,Caatinga,47,10.7,35.9,94,critico,2025-03-10 23:54:00+00,-752761,-3800831,PARAÍBA
41431,Foco #41431,Cerrado,52,22.8,30.6,35,medio,2025-03-10 23:54:00+00,-533489,-43353,MARANHÃO
41432,Foco #41432,Caatinga,24,13.4,44.2,43,alto,2025-03-10 23:54:00+00,-384415,-4156316,PIAUÍ
41433,Foco #41433,Caatinga,34,5.6,36.4,67,medio,2025-03-10 23:54:00+00,-572517,-4268746,PIAUÍ
41434,Foco #41434,Caatinga,58,18.4,39.6,57,alto,2025-03-10 23:54:00+00,-671223,-4281172,PIAUÍ
41435,Foco #41435,Caatinga,48,12.1,43.1,83,critico,2025-03-10 23:54:00+00,-547796,-4275175,PIAUÍ
41436,Foco #41436,Cerrado,37,20.5,32.8,69,critico,2025-03-10 23:54:00+00,-688228,-4723613,MARANHÃO
41437,Foco #41437,Caatinga,30,8.5,30.6,30,medio,2025-03-10 23:54:00+00,-618822,-4325338,MARANHÃO
41438,Foco #41438,Caatinga,33,14.7,35.1,87,baixo,2025-03-10 23:54:00+00,-569378,-4283799,PIAUÍ
41439,Foco #41439,Caatinga,27,6.5,34.4,43,baixo,2025-03-10 23:54:00+00,-384673,-4158205,PIAUÍ
41440,Foco #41440,Caatinga,46,6.4,34.3,92,baixo,2025-03-10 23:54:00+00,-384543,-4157259,PIAUÍ
41441,Foco #41441,Amazônia,49,24.9,31,65,critico,2025-03-10 23:54:00+00,-537753,-4721386,MARANHÃO
41442,Foco #41442,Cerrado,57,13.2,36.2,62,baixo,2025-03-10 23:54:00+00,-637502,-4389246,MARANHÃO
41443,Foco #41443,Cerrado,53,16.7,31.8,40,critico,2025-03-10 23:54:00+00,-1028101,-4433785,PIAUÍ
41444,Foco #41444,Cerrado,37,17.2,32.5,80,baixo,2025-03-10 23:54:00+00,-519182,-4508147,MARANHÃO
41445,Foco #41445,Cerrado,54,21.9,39.4,91,alto,2025-03-10 23:54:00+00,-887966,-478298,TOCANTINS
41446,Foco #41446,Cerrado,22,24.5,36.7,93,medio,2025-03-10 23:54:00+00,-774055,-4629196,MARANHÃO
41447,Foco #41447,Cerrado,33,20.1,41.1,85,critico,2025-03-10 23:54:00+00,-462353,-4316262,MARANHÃO
41448,Foco #41448,Caatinga,55,9.3,37.4,39,medio,2025-03-10 23:54:00+00,-439623,-4075162,CEARÁ
41449,Foco #41449,Caatinga,23,21.9,33.9,66,alto,2025-03-10 23:54:00+00,-594041,-4330457,MARANHÃO
41450,Foco #41450,Caatinga,36,22.8,36.2,86,critico,2025-03-10 23:54:00+00,-704623,-4279111,PIAUÍ
41451,Foco #41451,Cerrado,26,7.8,37.2,99,critico,2025-03-10 23:54:00+00,-990608,-438127,PIAUÍ
41452,Foco #41452,Cerrado,36,19.6,43.2,92,medio,2025-03-10 23:54:00+00,-659604,-438378,MARANHÃO
41453,Foco #41453,Caatinga,30,20.8,34.4,97,alto,2025-03-10 23:54:00+00,-989647,-4373426,PIAUÍ
41454,Foco #41454,Cerrado,29,15.2,42.9,93,medio,2025-03-10 23:54:00+00,-747361,-4686081,MARANHÃO
41455,Foco #41455,Caatinga,58,12.5,37.7,31,critico,2025-03-10 23:54:00+00,-36219,-41153,CEARÁ
41456,Foco #41456,Cerrado,32,7.2,36,52,baixo,2025-03-10 23:54:00+00,-64645,-4457494,MARANHÃO
41457,Foco #41457,Caatinga,39,20,31.1,67,alto,2025-03-10 23:54:00+00,-574702,-4293091,PIAUÍ
41458,Foco #41458,Caatinga,47,23.2,39,81,alto,2025-03-10 23:54:00+00,-448204,-3937276,CEARÁ
41459,Foco #41459,Caatinga,57,17.5,44.3,68,alto,2025-03-10 23:54:00+00,-427363,-4201103,PIAUÍ
